CNPJ,RazaoSocial,Ano,Trimestre,ValorDespesas,RegistroANS,Modalidade,UF
09306242000182,ASSOCIAÇÃO DOS AUDITORES FISCAIS DO ESTADO DA PARAÍBA - AFRAFEP,2025,1,1153954048.00,330281,Autogestão,PB
68709211000131,UNIMED RESENDE COOPERATIVA DE TRABALHO MÉDICO,2025,1,2735726478.00,330566,Cooperativa Médica,RJ
31787625000179,FUNDAÇÃO DE SEGURIDADE SOCIAL DA ARCELORMITTAL BRASIL - FUNSSEST,2025,1,2840968698.00,330809,Autogestão,ES
02903477000102,ASSOCIAÇÃO SAÚDE CONCEIÇÃO,2025,1,460751186.00,330892,Medicina de Grupo,SC
02064028000118,UNIODONTO DE PINDAMONHANGABA COOP ODONTOLOGICA,2025,1,67545974.00,331104,Cooperativa odontológica,SP
34269803000168,REAL GRANDEZA - FUNDAÇÃO DE PREVIDÊNCIA E ASSISTÊNCIA SOCIAL,2025,1,7303700022.00,331317,Autogestão,RJ
60633369000163,UNIMED DE BEBEDOURO COOPERATIVA DE TRABALHO MÉDICO,2025,1,5348655351.00,331341,Cooperativa Médica,SP
25910449000118,UNIMED ARAXÁ COOPERATIVA DE TRABALHO MÉDICO LTDA.,2025,1,1937499775.00,331651,Cooperativa Médica,MG
60214517000105,UNIMED SAO JOSE DOS CAMPOS - COOPERATIVA DE TRABALHO MEDICO,2025,1,15652984685.00,331872,Cooperativa Médica,SP
39419809000198,PASA - PLANO DE ASSISTENCIA A SAUDE DO APOSENTADO DA VALE,2025,1,10791162119.00,331988,Autogestão,RJ
74466137000172,UNIMED DE GUARULHOS COOPERATIVA DE TRABALHO MÉDICO,2025,1,5670303304.00,333051,Cooperativa Médica,SP
01672007000112,SISTEMA PREVSAUDE DENTAL LTDA,2025,1,32787736.00,333239,Odontologia de Grupo,CE
15395999000192,UNIMED DE DOURADOS COOPERATIVA DE TRABALHO MÉDICO LTDA,2025,1,3823013391.00,333662,Cooperativa Médica,MS
52852100000140,IRMANDADE DE MISERICÓRDIA DO HOSPITAL DA SANTA CASA DE MONTE ALTO,2025,1,1415795514.00,333808,Filantropia,SP
89761670000134,ASSOCIAÇAO UNISAUDE MARAU,2025,1,349721682.00,333867,Medicina de Grupo,RS
23278898000160,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE PASSOS,2025,1,1291069834.00,333875,Filantropia,MG
48721401000167,UNIMED DE CAÇAPAVA - COOPERATIVA DE TRABALHO MEDICO,2025,1,1975027423.00,334154,Cooperativa Médica,SP
58702853000155,UNIODONTO DE SOROCABA COOPERATIVA ODONTOLÓGICA,2025,1,158941459.00,334243,Cooperativa odontológica,SP
82624776000147,UNIMED BLUMENAU - COOPERATIVA DE TRABALHO MEDICO,2025,1,16667755844.00,334561,Cooperativa Médica,SC
37652765000116,UNIMED DE JATAÍ COOPERATIVA DE TRABALHO MÉDICO LTDA.,2025,1,386431565.00,334847,Cooperativa Médica,GO
45100138000109,UNIMED SAO JOSÉ DO RIO PRETO - COOP. DE TRABALHO MÉDICO,2025,1,29984066692.00,335100,Cooperativa Médica,SP
00111826000128,UNIMED ARARUAMA COOPERATIVA DE TRABALHO MÉDICO LTDA,2025,1,3203667987.00,335215,Cooperativa Médica,RJ
23725062000166,UNIODONTO DE FORTALEZA COOPERATIVA DE TRABALHO ODONTOLOGICO LTDA,2025,1,544504563.00,335258,Cooperativa odontológica,CE
29135795000127,UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA.,2025,1,9760286747.00,335479,Cooperativa Médica,RJ
65276354000109,UNIMED ITABIRA COOPERATIVA DE TRABALHO MÉDICO,2025,1,1875742600.00,335517,Cooperativa Médica,MG
92128610000193,"UNIMED VALE DAS ANTAS, RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.",2025,1,1757791924.00,335541,Cooperativa Médica,RS
08380701000105,UNIMED NATAL SOC. COOP. DE TRAB. MÉDICO,2025,1,27049351555.00,335592,Cooperativa Médica,RN
31466949000105,SAMEDIL SERVIÇOS DE ATENDIMENTO MÉDICO S/A,2025,1,33457190163.00,335614,Medicina de Grupo,ES
02041808000142,ADVANCE PLANOS DE SAÚDE LTDA,2025,1,635513093.00,335657,Medicina de Grupo,SP
46124624000111,UNIMED CAMPINAS - COOPERATIVA DE TRABALHO MÉDICO,2025,1,73166197479.00,335690,Cooperativa Médica,SP
14799035000147,ASSOCIAÇÃO DOS SERVIDORES FISCAIS DO ESTADO DA BAHIA,2025,1,2670561417.00,335754,Autogestão,BA
13086566000120,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANESE,2025,1,602618149.00,335789,Autogestão,SE
00172586000171,UNIODONTO DE PRESIDENTE PRUDENTE COOPERATIVA ODONTOLOGICA,2025,1,88119584.00,336017,Cooperativa odontológica,SP
66872888000160,UNIMED DE MARILIA COOPERATIVA DE TRABALHO MÉDICO,2025,1,8102394194.00,336106,Cooperativa Médica,SP
08315806000180,UNIMED PATOS - COOPERATIVA DE TRABALHO MÉDICO,2025,1,356176180.00,336467,Cooperativa Médica,PB
79115762000193,IRMANDADE SANTA CASA DE MISERICÓRDIA DE MARINGÁ,2025,1,3121833719.00,336831,Filantropia,PR
81710543000102,UNIMED FRANCISCO BELTRAO COOPERATIVA DE TRABALHO MEDICO,2025,1,2044637360.00,336858,Cooperativa Médica,PR
21490586000190,COOPERATIVA DE TRABALHO MÉDICO DE POUSO ALEGRE,2025,1,6719891411.00,337188,Cooperativa Médica,MG
05657234000120,UNIMED PORTO VELHO - SOCIEDADE COOPERATIVA MÉDICA LTDA,2025,1,6277161991.00,337374,Cooperativa Médica,RO
00946953000147,UNIMED TRÊS RIOS COOPERATIVA DE TRABALHO MÉDICO,2025,1,1735352914.00,337498,Cooperativa Médica,RJ
86483542000188,UNIMED VALE DO CARANGOLA COOPERATIVA DE TRABALHO MEDICO LTDA,2025,1,400092667.00,337561,Cooperativa Médica,MG
13360276000122,UNIMED SERGIPE - COOPERATIVA DE TRABALHO MÉDICO,2025,1,13964227464.00,337668,Cooperativa Médica,SE
84313741000112,UNIMED RIO BRANCO COOPERATIVA DE TRABALHO MEDICO LTDA,2025,1,4914354443.00,337871,Cooperativa Médica,AC
90747908000156,SULMED - ASSISTÊNCIA MÉDICA LTDA,2025,1,1854033157.00,338346,Medicina de Grupo,RS
77375897000162,FUNDAÇÃO SANEPAR DE ASSISTÊNCIA SOCIAL,2025,1,5370783749.00,338648,Autogestão,PR
35436658000125,DENTAL CENTER LTDA,2025,1,108064517.00,339458,Odontologia de Grupo,PB
02812468000106,UNIMED NACIONAL - COOPERATIVA CENTRAL,2025,1,158940027966.00,339679,Cooperativa Médica,SP
19878404000100,FUNDAÇÃO SÃO FRANCISCO XAVIER,2025,1,15740941432.00,339954,Filantropia,MG
42425561000182,SAMIG - SERV. DE ASSISTENCIA MEDICA DA ILHA DO GOVERNADOR LTDA,2025,1,133571892.00,340162,Medicina de Grupo,RJ
80653975000158,UNIMED EXTREMO OESTE CATARINENSE COOPERATIVA DE TRABALHO MÉDICO,2025,1,1781468932.00,340251,Cooperativa Médica,SC
76882612000117,CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,2025,1,16445226946.00,340782,Medicina de Grupo,CE
24449225000198,UNIMED CARUARU-COOPERATIVA DE TRABALHO MEDICO,2025,1,10356472095.00,340952,Cooperativa Médica,PE
00763923000103,UNIMED ALTO PARANAIBA COOPERATIVA DE TRABALHO MEDICO,2025,1,7731887.00,341819,Cooperativa Médica,MG
90619818000180,HOSPITAL DE PRONTOCLINICA LTDA.,2025,1,407892949.00,341941,Medicina de Grupo,RS
02403281000159,SAMP ESPIRITO SANTO ASSISTENCIA MEDICA SA,2025,1,18215123290.00,342033,Medicina de Grupo,ES
03533726000188,UNIMED CUIABA COOPERATIVA DE TRABALHO MÉDICO,2025,1,32022342167.00,342084,Cooperativa Médica,MT
01659087000176,UNIMED VILHENA - COOPERATIVA DE TRABALHO MEDICO LTDA,2025,1,700854291.00,342131,Cooperativa Médica,RO
02192677000102,UNIMED MORRINHOS COOPERATIVA DE TRABALHO MEDICO,2025,1,248807208.00,342157,Cooperativa Médica,GO
02338268000163,UNIODONTO DE SC COOPERATIVA ADMINISTRADORA DE CONTRATOS,2025,1,431030469.00,342203,Cooperativa odontológica,SC
47565155000139,UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO,2025,1,1151246677.00,342343,Cooperativa Médica,SP
03980208000102,UNIMED REGIONAL DE TRES LAGOAS COOPERATIVA DE TRABALHO MÉDICO,2025,1,831342265.00,342386,Cooperativa Médica,MS
87547444000120,ASSOCIAÇÃO DR. BARTHOLOMEU TACCHINI,2025,1,5291923897.00,342556,Filantropia,RS
49320799000192,ECONOMUS INSTITUTO DE SEGURIDADE SOCIAL,2025,1,2315354199.00,342611,Autogestão,SP
21575709000195,SANTA CASA DE MISERICÓRDIA DE JUIZ DE FORA,2025,1,3866385163.00,342807,Filantropia,MG
29780384000194,HSMED SAUDE LTDA,2025,1,91557255.00,342955,Medicina de Grupo,RJ
00531736000196,UNIODONTO JACAREÍ COOPERATIVA ODONTOLÓGICA,2025,1,99938700.00,343056,Cooperativa odontológica,SP
45572583000163,GARANTIA DE SAÚDE LTDA,2025,1,2187777992.00,343064,Medicina de Grupo,SP
13100755000100,ASSOCIACAO DOS PROFESSORES UNIVERSITÁRIOS DA BAHIA,2025,1,676514223.00,343129,Autogestão,BA
24294787000100,UNIMED SOUSA - COOPERATIVA DE TRABALHO MÉDICO,2025,1,337774250.00,343153,Cooperativa Médica,PB
75222224000147,UNIMED DE LONDRINA COOPERATIVA DE TRABALHO MÉDICO,2025,1,24504536532.00,343269,Cooperativa Médica,PR
28502128000172,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO SISTEMA FINANCEIRO BANESTES,2025,1,1918168275.00,343331,Autogestão,ES
37496767000163,UNIODONTO DE MATO GROSSO COOP TRAB ODONTOLOGICO LTDA,2025,1,45685280.00,343404,Cooperativa odontológica,MT
15594468000129,PLAMED PLANO DE ASSISTENCIA MEDICA LTDA,2025,1,1788119125.00,343463,Medicina de Grupo,SE
33721226000130,SAMOC S.A. - SOCIEDADE ASSISTENCIAL MÉDICA E ODONTO CIRÚRGICA,2025,1,1474358384.00,343676,Medicina de Grupo,RJ
88732318000108,UNIMED ALTO DA SERRA - SOCIEDADE COOPERATIVA DE SERVIÇO MÉDICO LTDA.,2025,1,1319180587.00,343684,Cooperativa Médica,RS
01012474000116,UNIMED PONTE NOVA COOPERATIVA DE TRABALHO MEDICO LTDA,2025,1,309202622.00,343722,Cooperativa Médica,MG
28630531000187,UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA,2025,1,23422855277.00,343731,Cooperativa Médica,RJ
00342481000113,UNIMED CALDAS NOVAS - COOPERATIVA DE TRABALHO MEDICO,2025,1,705309866.00,343765,Cooperativa Médica,GO
16513178000176,UNIMED BELO HORIZONTE COOPERATIVA DE TRABALHO MÉDICO,2025,1,132813593782.00,343889,Cooperativa Médica,MG
02314168000105,UNIMED CAJAZEIRAS - SOCIEDADE COOPERATIVA DE TRABALHO MÉDICO,2025,1,90607658.00,344141,Cooperativa Médica,PB
33601568000117,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO SETOR PÚBLICO DO ESTADO DE GOIÁS - CAEME,2025,1,87062344.00,344184,Autogestão,GO
96509690000188,SÃO LUCAS SAÚDE S/A,2025,1,4877979457.00,344362,Medicina de Grupo,SP
28714533000154,UNIMED NOVA IGUACU COOPERATIVA DE TRABALHO MEDICO,2025,1,8966071684.00,344397,Cooperativa Médica,RJ
26185199000163,UNIODONTO REGIONAL COOPERATIVA ODONTOLOGICA,2025,1,475020156.00,344451,Cooperativa odontológica,MG
17845504000105,UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO,2025,1,3567894634.00,344729,Cooperativa Médica,MG
02018620000183,UNIMED DE CORUMBA COOPERATIVA DE TRABALHO MÉDICO,2025,1,269567394.00,344788,Cooperativa Médica,MS
62511019000150,ALVORECER - ASSOCIAÇÃO DE SOCORROS MÚTUOS,2025,1,7735723308.00,344800,Medicina de Grupo,SP
11214624000128,UNIMED RECIFE COOPERATIVA DE TRABALHO MÉDICO,2025,1,34987585190.00,344885,Cooperativa Médica,PE
44945962000199,SANTA CASA DE MISERICÓRDIA E ASILO DOS POBRES DE BATATAIS,2025,1,100159052.00,344915,Filantropia,SP
59849182000112,SANTA CASA DE MISERICORDIA DE SAO JOAQUIM DA BARRA,2025,1,1475493057.00,345091,Filantropia,SP
08237810000178,UNIODONTO/RN - COOPERATIVA ODONTOLOGICA DO RIO GRANDE DO NORTE,2025,1,442207604.00,345318,Cooperativa odontológica,RN
66477217000103,UNIMED LAVRAS COOPERATIVA DE TRABALHO MÉDICO,2025,1,1592551785.00,345458,Cooperativa Médica,MG
65422339000121,UNIMED AMPARO COOPERATIVA DE TRABALHO MÉDICO,2025,1,5437803642.00,345598,Cooperativa Médica,SP
21839519000138,UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MÉDICO LTDA,2025,1,2989997455.00,345709,Cooperativa Médica,MG
65732836000126,UNIMED DE BIRIGUI - COOPERATIVA DE TRABALHO MÉDICO,2025,1,1444168392.00,345776,Cooperativa Médica,SP
52204526000197,UNIODONTO PIRACICABA - COOPERATIVA ODONTOLÓGICA,2025,1,421688289.00,346004,Cooperativa odontológica,SP
42043067000153,UNIMED EXTREMO SUL COOPERATIVA DE TRABALHO MÉDICO,2025,1,2961781202.00,346209,Cooperativa Médica,BA
58837188000107,UNIMED SALTO/ITU - COOPERATIVA MÉDICA,2025,1,6941581231.00,346276,Cooperativa Médica,SP
33719485000127,CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DO BRASIL,2025,1,182346045280.00,346659,Autogestão,DF
00628107000189,FUNDAÇÃO ASSISTENCIAL DOS SERVIDORES DO MINISTÉRIO DA FAZENDA,2025,1,37231656418.00,346926,Autogestão,DF
01569902000106,UNIMED CAÇADOR COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO DO CONTESTADO,2025,1,1564960268.00,346951,Cooperativa Médica,SC
71925531000133,UNIMED DE BARRETOS COOPERATIVA DE TRABALHO MÉDICO,2025,1,1144166689.00,347108,Cooperativa Médica,SP
00697509000135,UNIMED CENTRO RONDÔNIA COOPERATIVA DE TRABALHO MÉDICO,2025,1,4836892949.00,347507,Cooperativa Médica,RO
69015113000167,UNIODONTO DE AMERICANA COOPERATIVA ODONTOLÓGICA,2025,1,200455765.00,347604,Cooperativa odontológica,SP
56384183000140,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE RIO CLARO,2025,1,2654332440.00,347655,Filantropia,SP
26368613000170,UNIMED CARATINGA - COOPERATIVA DE TRABALHO MÉDICO LTDA,2025,1,908208704.00,347736,Cooperativa Médica,MG
59527440000144,UNIODONTO DE JUNDIAÍ COOPERATIVA ODONTOLÓGICA,2025,1,137544113.00,347795,Cooperativa odontológica,SP
01052203000194,CAIXA ASSISTENCIAL UNIVERSITARIA DO RIO DE JANEIRO,2025,1,270803634.00,347825,Autogestão,RJ
54012406000113,UNIMED ANHANGUERA COOPERATIVA DE TRABALHO MÉDICO,2025,1,6757899506.00,348082,Cooperativa Médica,SP
95642179000197,HUMANA SAÚDE LTDA.,2025,1,9532551395.00,348180,Medicina de Grupo,PR
01554266000149,UNIMED DE BRUSQUE COOPERATIVA DE TRABALHO MÉDICO,2025,1,2133323951.00,348244,Cooperativa Médica,SC
42889436000123,UNIMED ALTO SÃO FRANCISCO COOPERATIVA DE TRABALHO MÉDICO,2025,1,1084439955.00,348261,Cooperativa Médica,MG
45399961000159,UNIMED SOROCABA COOPERATIVA DE TRABALHO MÉDICO,2025,1,26261160339.00,348295,Cooperativa Médica,SP
62550256000120,NOTRE DAME INTERMÉDICA MINAS GERAIS SAÚDE S.A.,2025,1,21613743248.00,348520,Medicina de Grupo,CE
00338763000147,PLENA SAÚDE S.A.,2025,1,5396239913.00,348830,Medicina de Grupo,SP
01387625000110,DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.,2025,1,7178355345.00,349682,Medicina de Grupo,RS
77781706000162,UNIMED PONTA GROSSA COOPERATIVA DE TRABALHO MEDICO,2025,1,7859131273.00,349712,Cooperativa Médica,PR
02668512000156,H.B. SAÚDE S/A.,2025,1,7358704960.00,350249,Medicina de Grupo,SP
01143922000110,UNIMED CACERES COOPERATIVA DE TRABALHO MÉDICO,2025,1,548142631.00,350346,Cooperativa Médica,MT
16415598000110,UNIMED DO SUDOESTE COOPERATIVA DE TRABALHO MEDICO LTDA,2025,1,5880775813.00,350371,Cooperativa Médica,BA
51304798000104,UNIODONTO DE CAMPINAS COOPERATIVA ODONTOLÓGICA,2025,1,1983277274.00,350494,Cooperativa odontológica,SP
89640452000141,UNIMED REGIÃO DA CAMPANHA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,2025,1,812001223.00,350648,Cooperativa Médica,RS
00950062000164,CENTRO HOSPITALAR ATIBAIA LTDA.,2025,1,2586933546.00,350699,Medicina de Grupo,SP
82239476000144,UNIODONTO DE LONDRINA COOP. ODONTOLÓGICA,2025,1,106899817.00,350770,Cooperativa odontológica,PR
45232246000127,UNIMED DE RIBEIRAO PRETO - COOPERATIVA DE TRABALHO MÉDICO,2025,1,19031976224.00,351202,Cooperativa Médica,SP
02896924000143,POLI SAUDE OPERADORA DE PLANO DE SAUDE LTDA,2025,1,791427109.00,351270,Medicina de Grupo,PR
45118429000116,UNIMED DE CATANDUVA - COOPERATIVA DE TRABALHO MÉDICO,2025,1,3108471158.00,351407,Cooperativa Médica,SP
45467404000128,UNIMED DE REGISTRO COOPERATIVA DE TRABALHO MÉDICO,2025,1,713709601.00,351776,Cooperativa Médica,SP
87689527000153,UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,2025,1,1981541788.00,352179,Cooperativa Médica,RS
66191263000133,UNIMED JOÃO MONLEVADE COOPERATIVA DE TRABALHO MÉDICO LTDA.,2025,1,1989017652.00,352314,Cooperativa Médica,MG
62231527000184,CAIXA BENEFICENTE DOS FUNCIONARIOS DO BANCO DO ESTADO DE SÃO PAULO,2025,1,26888647760.00,352331,Autogestão,SP
87096616000196,UNIMED PORTO ALEGRE - COOPERATIVA MÉDICA LTDA.,2025,1,85780422065.00,352501,Cooperativa Médica,RS
72234164000194,UNIMED ALTO JACUÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA,2025,1,389294814.00,352519,Cooperativa Médica,RS
07057185000110,UNIMED MARANHÃO DO SUL - COOPERATIVA DE TRABALHO MÉDICO,2025,1,3432461258.00,352543,Cooperativa Médica,MA
02852017000100,SISTEMAS E PLANOS DE SAÚDE LTDA.,2025,1,1646909110.00,352586,Medicina de Grupo,SP
40294225000112,UNIMED DE CAMPOS COOPERATIVA DE TRABALHO MÉDICO,2025,1,5904012275.00,352683,Cooperativa Médica,RJ
57149775000140,UNIMED SUL PAULISTA - COOPERATIVA DE TRABALHO MÉDICO,2025,1,1683773931.00,353027,Cooperativa Médica,SP
38499547000156,UNIMED PATOS DE MINAS COOPERATIVA TRABALHO MÉDICO LTDA.,2025,1,5811860978.00,353060,Cooperativa Médica,MG
59901454000186,SANTA CASA DE MISERICORDIA HOSPITAL SÃO VICENTE,2025,1,575094422.00,353264,Filantropia,SP
07241136000132,UNIMED TERESINA - COOPERATIVA DE TRABALHO MÉDICO,2025,1,12919684927.00,353353,Cooperativa Médica,PI
73967085000155,UNIMED NORTE DO MATO GROSSO COOPERATIVA DE TRABALHO MÉDICO,2025,1,9711480837.00,353663,Cooperativa Médica,MT
00532888000103,UNIMED REGIÃO DA PRODUÇÃO/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA,2025,1,389724120.00,353698,Cooperativa Médica,RS
00730439000170,UNIMED PONTAL DO TRIÂNGULO - COOPERATIVA DE TRABALHO MÉDICO,2025,1,964719257.00,353876,Cooperativa Médica,MG
45359213000142,UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO,2025,1,12454905974.00,354031,Cooperativa Médica,SP
17774738000109,UNIMED UBERABA COOPERATIVA DE TRABALHO MEDICO LTDA.,2025,1,9244704787.00,354066,Cooperativa Médica,MG
71695746000105,UNIMED DE LINS - COOPERATIVA DE TRABALHOS MÉDICOS,2025,1,2023278311.00,354279,Cooperativa Médica,SP
85283299000191,UNIMED CHAPECÓ - COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO OESTE CATARINENSE,2025,1,5339496853.00,354295,Cooperativa Médica,SC
20909271000171,UNIMED ARAGUARI COOPERATIVA DE TRABALHO MÉDICO,2025,1,1971083919.00,354325,Cooperativa Médica,MG
02774736000142,OPERADORA UNIESTE DE PLANOS DE SAÚDE LTDA,2025,1,3796865039.00,354511,Medicina de Grupo,RJ
54370630000187,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE PIRACICABA,2025,1,4131841716.00,354562,Filantropia,SP
96182068000108,UNIMED DE SAO JOSÉ DO RIO PARDO-COOP. DE TRAB. MÉDICO,2025,1,801295936.00,354619,Cooperativa Médica,SP
81733115000197,UNIMED DE CIANORTE - COOPERATIVA DE TRABALHO MEDICO,2025,1,1141021834.00,354627,Cooperativa Médica,PR
86584901000193,UNIMED MACHADO COOPERATIVA DE TRABALHO MEDICO,2025,1,392441926.00,354678,Cooperativa Médica,MG
45309606000141,UNIMED FRANCA - SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS E HOSPITALARES,2025,1,8178763089.00,354783,Cooperativa Médica,SP
42946061000196,UNIMED ALFENAS COOPERATIVA DE TRABALHO MEDICO,2025,1,762591260.00,354996,Cooperativa Médica,MG
43293604000186,SANTA HELENA ASSISTÊNCIA MÉDICA S/A.,2025,1,20737769659.00,355097,Medicina de Grupo,SP
75054940000162,FUNDAÇÃO COPEL DE PREVIDÊNCIA E ASSISTÊNCIA SOCIAL,2025,1,8137402669.00,355151,Autogestão,PR
45207131000182,UNIMED DE GUARATINGUETA-COOPERATIVA DE TRABALHO MÉDICO,2025,1,1672458302.00,355577,Cooperativa Médica,SP
41687179000184,UNIMED PATROCÍNIO COOPERATIVA DE TRABALHO MÉDICO LTDA.,2025,1,1202077695.00,355593,Cooperativa Médica,MG
76590884000143,UNIMED DO ESTADO DE SANTA CATARINA FED. EST. DAS COOP. MÉD.,2025,1,14173968264.00,355691,Cooperativa Médica,SC
58229691000180,UNIMED DE SANTOS COOP DE TRAB MEDICO,2025,1,20183457161.00,355721,Cooperativa Médica,SP
07583396000196,UNIMED DO CARIRI - SOCIEDADE COOPERATIVA MÉDICA LTDA,2025,1,3544677666.00,356123,Cooperativa Médica,CE
88258884000120,UNIMED VALE DO SINOS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA,2025,1,10049931503.00,356417,Cooperativa Médica,RS
79831608000118,SIM - CAIXA DE ASSISTÊNCIA À SAÚDE,2025,1,3084943148.00,356476,Autogestão,SC
71063853000110,UNIMED ITAÚNA COOPERATIVA DE TRABALHO MÉDICO LTDA.,2025,1,1473020271.00,356581,Cooperativa Médica,MG
87638334000173,UNIMED ERECHIM - COOPERATIVA DE SERVIÇOS DE SAÚDE LTDA.,2025,1,2096426012.00,357022,Cooperativa Médica,RS
01608379000180,UNIMED CENTRO OESTE PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS,2025,1,3381095651.00,357138,Cooperativa Médica,SP
87647756000105,UNIMED NOROESTE/RS - SOCIEDADE COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,2025,1,4696456306.00,357260,Cooperativa Médica,RS
27578434000120,UNIMED VITORIA COOPERATIVA DE TRABALHO MEDICO,2025,1,45269596121.00,357391,Cooperativa Médica,ES
00361325000108,HUMANA SAÚDE NORDESTE LTDA.,2025,1,23777845967.00,357511,Medicina de Grupo,PI
19969500000164,DESBAN - FUNDAÇÃO BDMG DE SEGURIDADE SOCIAL,2025,1,483778950.00,357669,Autogestão,MG
37898335000189,UNIMED DE MINEIROS COOPERATIVA DE TRABALHO MÉDICO,2025,1,940088980.00,357715,Cooperativa Médica,GO
37035441000139,SELECT OPERADORA DE PLANO DE SAUDE LTDA,2025,1,1117104496.00,358053,Medicina de Grupo,GO
53678264000165,UNIMED LESTE PAULISTA COOPERATIVA DE TRABALHO MÉDICO,2025,1,6029013047.00,358088,Cooperativa Médica,SP
81064511000179,UNIMED APUCARANA COOPERATIVA DE TRABALHO MÉDICO,2025,1,2258453365.00,358096,Cooperativa Médica,PR
80297161000128,UNIMED NORTE DO PARANÁ COOPERATIVA REGIONAL DE TRABALHO MÉDICO,2025,1,932374231.00,358282,Cooperativa Médica,PR
37256591000172,UNIODONTO DO SUL GOIANO COOPERATIVA ODONTOLOGICA,2025,1,154189763.00,358339,Cooperativa odontológica,GO
00891689000191,UNIODONTO GOIANIA COOPERATIVA DE CIRURGIÕES DENTISTAS,2025,1,425557238.00,358436,Cooperativa odontológica,GO
04204285000133,CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DA AMAZÔNIA - CASF,2025,1,1517806254.00,358754,Autogestão,PA
44649812000138,NOTRE DAME INTERMÉDICA SAÚDE S.A.,2025,1,230636527467.00,359017,Medicina de Grupo,SP
42855999000109,UNIMED TRÊS CORAÇÕES COOPERATIVA DE TRABALHO MÉDICO LTDA.,2025,1,920337898.00,359033,Cooperativa Médica,MG
63367700000139,CAIXA DE ASSISTÊNCIA DOS SERVIDORES FAZENDÁRIOS ESTADUAIS,2025,1,2471587098.00,359122,Autogestão,CE
16991945000152,UNIMED VALE DO AÇO COOPERATIVA DE TRABALHO MÉDICO,2025,1,3889313917.00,359289,Cooperativa Médica,MG
44673382000190,OMINT SERVIÇOS DE SAÚDE S.A.,2025,1,54646148978.00,359661,Medicina de Grupo,SP
24676884000167,UNIMED RONDONOPOLIS COOPERATIVA DE TRABALHO MÉDICO LTDA,2025,1,5896850449.00,359777,Cooperativa Médica,MT
02864364000145,PLANO DE SAÚDE ANA COSTA LTDA.,2025,1,7007007822.00,360244,Medicina de Grupo,SP
28974020000182,UNIMED NOROESTE FLUMINENSE - COOPERATIVA DE TRABALHO MÉDICO LTDA,2025,1,1550398028.00,360414,Cooperativa Médica,RJ
77858611000108,UNIMED GRANDE FLORIANÓPOLIS-COOPERATIVA DE TRABALHO MEDICO,2025,1,29366786755.00,360449,Cooperativa Médica,SC
59007799000190,ASSOCIACAO DE SAUDE HOLAMBRA,2025,1,293890588.00,360783,Medicina de Grupo,SP
03657699000155,SINDIFISCO NACIONAL - SINDICATO NACIONAL DOS AUDITORES-FISCAIS DA RECEITA FEDERAL DO BRASIL,2025,1,14249241200.00,361011,Autogestão,DF
37880952000157,VIVACOM PLANOS DE SAÚDE,2025,1,1920138124.00,361461,Autogestão,GO
12923462000160,UNIODONTO DE JOÃO PESSOA COOPERATIVA ODONTOLÓGICA,2025,1,405620091.00,361569,Cooperativa odontológica,PB
96396395000162,UNIODONTO PAULISTA-FEDERAÇÃO DAS COOPERATIVAS ODONTOLÓGICAS DO ESTADO DE SÃO PAULO,2025,1,274073984.00,361593,Cooperativa odontológica,SP
75003525000180,UNIMED DE PARANAGUÁ COOPERATIVA DE TRABALHO MÉDICO,2025,1,2591326168.00,361615,Cooperativa Médica,PR
